0.411	0.0314
0.411	0.0315
0.412	0.0316
0.412	0.0317
0.413	0.0318
0.413	0.0319
0.413	0.032
0.413	0.0321
0.414	0.0322
0.414	0.0323
0.415	0.0324
0.415	0.0325
0.416	0.0326
0.416	0.0327
0.417	0.0328
0.417	0.0329
0.417	0.033
0.419	0.0331
0.419	0.0332
0.419	0.0333
0.42	0.0334
0.421	0.0335
0.421	0.0336
0.422	0.0337
0.422	0.0338
0.423	0.0339
0.423	0.034
0.424	0.0341
0.424	0.0342
0.424	0.0343
0.424	0.0344
0.424	0.0345
0.425	0.0346
0.426	0.0347
0.427	0.0348
0.427	0.0349
0.428	0.035
0.429	0.0351
0.43	0.0352
0.431	0.0353
0.431	0.0354
0.432	0.0355
0.433	0.0356
0.435	0.0357
0.435	0.0358
0.435	0.0359
0.435	0.036
0.435	0.0361
0.435	0.0362
0.436	0.0363
0.436	0.0364
0.438	0.0365
0.438	0.0366
0.439	0.0367
0.439	0.0368
0.439	0.0369
0.439	0.037
0.44	0.0371
0.441	0.0372
0.441	0.0373
0.441	0.0374
0.443	0.0375
0.443	0.0376
0.443	0.0377
0.444	0.0378
0.444	0.0379
0.444	0.038
0.444	0.0381
0.446	0.0382
0.447	0.0383
0.447	0.0384
0.447	0.0385
0.447	0.0386
0.448	0.0387
0.448	0.0388
0.448	0.0389
0.449	0.039
0.449	0.0391
0.45	0.0392
0.451	0.0393
0.451	0.0394
0.451	0.0395
0.451	0.0396
0.452	0.0397
0.452	0.0398
0.452	0.0399
0.453	0.04
0.455	0.0401
0.455	0.0402
0.456	0.0403
0.456	0.0404
0.456	0.0405
0.456	0.0406
0.457	0.0407
0.457	0.0408
0.457	0.0409
0.457	0.041
0.458	0.0411
0.458	0.0412
0.459	0.0413
0.459	0.0414
0.459	0.0415
0.459	0.0416
0.459	0.0417
0.459	0.0418
0.459	0.0419
0.459	0.042
0.461	0.0421
0.461	0.0422
0.461	0.0423
0.462	0.0424
0.462	0.0425
0.462	0.0426
0.462	0.0427
0.462	0.0428
0.463	0.0429
0.463	0.043
0.464	0.0431
0.464	0.0432
0.466	0.0433
0.466	0.0434
0.466	0.0435
0.466	0.0436
0.467	0.0437
0.468	0.0438
0.468	0.0439
0.468	0.044
0.468	0.0441
0.469	0.0442
0.469	0.0443
0.47	0.0444
0.47	0.0445
0.471	0.0446
0.471	0.0447
0.471	0.0448
0.472	0.0449
0.472	0.045
0.472	0.0451
0.472	0.0452
0.472	0.0453
0.473	0.0454
0.473	0.0455
0.474	0.0456
0.474	0.0457
0.474	0.0458
0.475	0.0459
0.475	0.046
0.475	0.0461
0.475	0.0462
0.476	0.0463
0.476	0.0464
0.476	0.0465
0.476	0.0466
0.477	0.0467
0.477	0.0468
0.477	0.0469
0.478	0.047
0.478	0.0471
0.479	0.0472
0.48	0.0473
0.48	0.0474
0.48	0.0475
0.48	0.0476
0.481	0.0477
0.482	0.0478
0.482	0.0479
0.483	0.048
0.483	0.0481
0.484	0.0482
0.484	0.0483
0.484	0.0484
0.484	0.0485
0.485	0.0486
0.486	0.0487
0.487	0.0488
0.487	0.0489
0.487	0.049
0.488	0.0491
0.488	0.0492
0.488	0.0493
0.488	0.0494
0.488	0.0495
0.488	0.0496
0.489	0.0497
0.489	0.0498
0.49	0.0499
0.491	0.05
0.491	0.0501
0.491	0.0502
0.491	0.0503
0.492	0.0504
0.492	0.0505
0.492	0.0506
0.493	0.0507
0.493	0.0508
0.493	0.0509
0.494	0.051
0.494	0.0511
0.494	0.0512
0.494	0.0513
0.495	0.0514
0.495	0.0515
0.495	0.0516
0.495	0.0517
0.497	0.0518
0.497	0.0519
0.497	0.052
